id,earliest_cr_line,open_acc,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
1059701,2000-01-01,11,12818,63.10%,46,13440,13440,12000,1440,2014-12-01,397,2014-12-01
1059704,1989-01-01,14,38144,44.80%,28,15715,15715,14000,1715,2013-11-01,5943,2013-11-01
1059734,1995-03-01,12,16565,56.70%,22,25696,22712,16269.76,9427,2016-04-01,495,2016-05-01
1059736,2003-08-01,8,10559,44.50%,17,22863,22863,20000,2863,2014-12-01,650,2015-08-01
1059751,2001-12-01,12,7387,84.90%,27,11412,11412,9600,1812,2013-12-01,4255,2013-12-01
1059785,2004-08-01,10,6761,82.50%,13,14113,14113,12000,2113,2013-03-01,8153,2016-03-01
1059801,2004-06-01,5,8803,64.30%,7,22134,22134,15600,6534,2015-08-01,5846,2015-08-01
1059828,2000-12-01,14,7747,15.40%,20,23343,23343,20000,3343,2013-12-01,13593,2014-01-01
1059843,1997-10-01,8,9219,73.10%,17,1018,1018,1000,18,2012-02-01,564,2015-04-01
1059858,2005-01-01,7,12070,67.80%,9,5497,5497,4500,997,2014-12-01,160,2014-12-01
1059870,2002-05-01,3,2462,42.40%,15,10994,10994,9000,1994,2014-12-01,315,2016-05-01
1059874,2001-02-01,10,10204,74.80%,28,7121,7084,5595.77,960,2013-10-01,299,2014-03-01
1059887,1990-07-01,8,14061,67.60%,15,21533,21477,19200,2333,2013-07-01,10414,2013-07-01
1059889,2005-07-01,8,19626,80.80%,13,23624,23587,16000,7624,2016-01-01,4825,2016-01-01
1059906,1999-09-01,13,35683,59.30%,25,25940,25911,18506.23,7434,2016-05-01,490,2016-05-01
1059930,1999-10-01,5,10617,87%,13,18923,18923,11633.94,7289,2016-05-01,358,2016-05-01
1059936,2007-10-01,6,5689,87.50%,7,11157,11157,10000,1157,2012-11-01,7732,2015-09-01
1059939,1994-10-01,15,24893,60.10%,25,13677,13677,12000,1677,2013-09-01,5871,2013-12-01
1059948,2001-07-01,9,18692,82.70%,36,3532,3532,2435.23,548,2012-08-01,374,2013-02-01
1059954,1995-12-01,6,10984,84.50%,9,18495,18459,13000,5495,2015-04-01,5993,2016-05-01
1059960,1998-10-01,10,19672,61.10%,15,22697,22697,19775,2922,2013-06-01,11479,2016-05-01
1059974,1997-11-01,6,19518,94.30%,17,17996,17932,16000,1996,2013-10-01,6387,2016-05-01
1059978,2001-05-01,8,16144,84.10%,10,13373,13373,11500,1873,2013-11-01,5017,2013-11-01
1059996,2000-05-01,6,6626,30.80%,15,8215,8215,7500,715,2014-10-01,684,2015-11-01
1060004,2004-10-01,8,14147,92.70%,16,8799,8799,8000,799,2012-09-01,6594,2016-05-01
1060015,1999-04-01,10,7059,79.30%,16,14885,14885,12500,2385,2014-12-01,426,2016-05-01
1060019,2006-09-01,5,11612,99.50%,5,6565,6565,3536.97,2484,2013-01-01,205,2013-05-01
1060030,1994-03-01,10,12548,90.30%,30,14565,14565,12000,2565,2014-06-01,2775,2016-02-01
1060036,1997-08-01,12,3049,4.10%,27,18627,18600,17000,1627,2014-12-01,524,2016-05-01
1060046,2005-11-01,4,6988,27.30%,8,6236,6236,5375,861,2014-12-01,182,2016-01-01
1060082,2002-09-01,7,18223,70.60%,23,28099,28099,25000,3099,2012-11-01,19411,2015-01-01
1060086,2005-04-01,8,21627,70.50%,13,1699,1699,338.39,466,2012-02-01,403,2012-07-01
1060167,2005-02-01,14,14347,42.60%,16,17357,17357,14400,2933,2015-01-01,505,2015-12-01
1060365,2001-05-01,6,17035,57.60%,7,13922,13922,12000,1922,2014-12-01,399,2014-12-01
1060369,1994-02-01,7,13504,36.20%,15,31033,31033,28000,3033,2013-11-01,11764,2016-05-01
1060371,2000-10-01,7,5260,80.90%,12,16277,16277,13000,3277,2014-04-01,465,2016-02-01
1060372,2002-06-01,10,5176,48.80%,13,8112,8112,7200,912,2015-01-01,7,2015-07-01
1060374,1996-05-01,11,10075,92.40%,17,8198,8198,6500,1698,2014-06-01,1548,2016-05-01
1060411,2003-03-01,8,25900,78.60%,13,6907,6907,6000,907,2013-12-01,2418,2016-05-01
1060415,1997-01-01,15,16049,72.30%,42,8337,8337,7000,1337,2014-05-01,2028,2014-05-01
1060418,2002-09-01,11,25596,97.30%,17,4831,4831,4000,831,2014-12-01,141,2014-12-01
1060427,1997-06-01,23,27505,40.60%,51,22193,22193,15925,6268,2015-03-01,7508,2015-04-01
1060429,1999-11-01,8,19782,80.10%,12,19935,19935,17000,2935,2014-12-01,564,2014-12-01
1060436,2007-07-01,8,7432,79.70%,9,5312,5312,1579.15,2125,2013-05-01,219,2013-08-01
1060452,2002-04-01,9,16436,76.10%,29,25208,25208,20000,5208,2014-07-01,8164,2016-01-01
1060481,2006-12-01,8,5424,61%,12,11727,11727,10000,1727,2014-12-01,340,2014-12-01
1060485,2000-08-01,10,15831,91.50%,26,6601,6601,4875.95,1725,2013-02-01,472,2016-05-01
1060508,2001-03-01,9,7107,54.30%,12,12352,12352,10000,2352,2014-12-01,356,2015-03-01
1060527,1997-10-01,10,6242,12.80%,25,10946,10946,10000,946,2013-08-01,5047,2013-09-01
1060536,1987-03-01,15,12176,67.30%,53,18212,18212,17500,712,2012-04-01,17035,2016-05-01
1060544,1995-01-01,16,19556,81.10%,29,25943,25911,20050,5893,2014-12-01,750,2015-07-01
1060553,2007-05-01,5,13470,96.90%,12,6529,6529,4997.41,1373,2014-07-01,206,2014-12-01
1060558,2001-02-01,9,3495,15.30%,27,6569,6569,6000,569,2014-09-01,727,2016-05-01
1060559,1995-12-01,19,40620,77.20%,56,5649,5649,5000,649,2013-09-01,2431,2013-09-01
1060578,2004-06-01,7,25237,99%,11,5630,5630,4400,1230,2015-01-01,163,2015-12-01
1060581,2005-04-01,9,12259,73.30%,12,19638,19638,12531.25,7106,2016-05-01,371,2016-05-01
1060597,1980-12-01,10,23062,71.80%,17,18385,18385,15000,3345,2015-01-01,79,2015-01-01
1060600,1989-06-01,10,23979,60.10%,37,15279,15279,11191.99,4087,2016-05-01,283,2016-05-01
1060605,2002-07-01,8,5033,44.10%,13,7840,7840,7000,840,2014-12-01,231,2016-05-01
1060630,1999-12-01,8,26710,85.10%,29,26881,26846,19275,7606,2014-06-01,12385,2014-07-01
1060631,1985-07-01,9,9558,77.70%,23,14040,14040,10204.73,3835,2016-05-01,266,2016-05-01
1060644,2000-04-01,7,31992,99%,20,22207,22177,18100,4107,2012-12-01,16500,2014-09-01
1060650,1996-11-01,7,10264,55.80%,17,14099,14099,13200,899,2012-12-01,9561,2015-11-01
1060662,2000-06-01,6,2982,16%,18,6794,6794,6200,594,2015-01-01,2,2015-01-01
1060670,2000-08-01,11,16902,53.50%,35,17514,17514,13600,3914,2015-02-01,945,2016-03-01
1060696,2006-07-01,8,6846,78.70%,18,13601,13601,12000,1601,2012-12-01,10516,2016-05-01
1060697,1997-02-01,16,10345,68.70%,61,28482,28482,21825,6657,2013-10-01,14524,2016-04-01
1060698,1998-02-01,10,27275,54.30%,26,29210,29210,25000,4210,2014-07-01,4790,2016-05-01
1060714,2004-03-01,12,9358,45.30%,22,13914,13914,12000,1914,2014-10-01,1163,2015-11-01
1060720,2001-11-01,10,10086,77.60%,23,4932,4932,3210.7,1148,2012-10-01,437,2013-03-01
1060721,2004-12-01,12,6666,80.30%,25,7623,7623,6500,1123,2014-12-01,222,2014-12-01
1060731,1996-06-01,13,9178,38.60%,31,10608,10608,10000,608,2013-01-01,6931,2013-02-01
1060735,1995-10-01,13,17482,67.50%,24,14436,14436,12000,2436,2014-12-01,411,2014-12-01
1060753,2004-05-01,19,14265,98.90%,26,37824,37786,24925,12899,2015-04-01,6544,2015-04-01
1060760,2007-02-01,8,9398,77.40%,9,10830,10830,8400,2430,2015-02-01,11,2015-02-01
1060762,2000-02-01,12,24916,76%,33,29604,29574,25000,4604,2014-06-01,5653,2014-10-01
1060779,1988-09-01,9,206,0.70%,17,5479,5479,5000,479,2014-12-01,154,2014-12-01
1060794,2001-06-01,8,13414,74.80%,14,12461,12433,11000,1461,2014-03-01,3393,2016-05-01
1060804,1995-07-01,10,23199,58.70%,31,31962,31962,28000,3962,2013-03-01,23161,2013-03-01
1060831,1994-07-01,10,18287,82.70%,27,34736,34736,28000,6736,2014-02-01,10165,2014-03-01
1060841,1999-03-01,5,7083,61%,21,13518,13518,12000,1518,2014-12-01,384,2016-05-01
1060848,1999-02-01,9,16691,80.60%,31,8064,8064,5471.7,2577,2016-05-01,153,2016-05-01
1060851,2006-03-01,13,2751,34.40%,29,8307,8307,8000,307,2012-05-01,7779,2012-05-01
1060853,1987-08-01,15,23426,48.80%,26,20669,20669,12347.21,8322,2016-05-01,398,2016-05-01
1060855,2007-04-01,5,7639,74.90%,6,9879,9879,8400,1479,2013-03-01,5704,2016-05-01
1060865,1994-12-01,14,13948,75.40%,39,29802,29802,17712.21,12032,2016-05-01,573,2016-05-01
1060875,1989-09-01,7,18554,61.80%,23,32081,32010,22475,9606,2016-05-01,4650,2016-05-01
1060880,2000-11-01,9,14381,92.20%,19,10852,10852,9000,1852,2013-11-01,4028,2016-05-01
1060895,1984-07-01,9,13511,79.90%,21,9412,9412,7200,2212,2014-11-01,3787,2016-05-01
1060925,2003-01-01,16,22457,27.20%,30,31424,31424,27000,4337,2015-02-01,983,2015-08-01
1060934,2006-03-01,9,11596,78.20%,10,7294,7294,5109.87,1490,2013-08-01,331,2014-01-01
1060945,2000-10-01,6,7270,82.50%,18,7218,7218,6000,1218,2014-12-01,204,2014-12-01
1060951,1991-01-01,14,24332,67%,23,17265,17197,12800,4465,2015-03-01,5900,2016-02-01
1060966,2000-01-01,14,34809,90.20%,35,22875,22875,18000,4875,2014-12-01,645,2014-12-01
1060970,2001-11-01,11,9527,94.80%,15,1135,1135,721.02,283,2012-10-01,101,2013-03-01
1060979,2003-04-01,7,28651,97.80%,15,1583,1583,944.53,638,2012-08-01,94,2016-05-01
1060981,1994-12-01,9,7159,67.50%,27,4777,4777,3334.25,1432,2013-10-01,228,2016-05-01
1060993,1989-03-01,12,14457,79%,19,5716,5716,5000,716,2014-12-01,163,2016-05-01
1060995,2005-02-01,8,8894,78.70%,14,9547,9547,6788.45,2020,2013-10-01,401,2014-02-01
1061003,2000-04-01,8,2798,18.10%,26,12528,12528,10000,2528,2014-12-01,369,2016-05-01
1061008,2002-05-01,8,5750,47.10%,28,5527,5527,5000,527,2014-12-01,162,2014-12-01
1061060,1989-06-01,16,19575,34.30%,29,19083,19083,18000,1083,2012-09-01,14515,2013-07-01
1061070,2001-04-01,6,2496,37.30%,22,7575,7575,7300,275,2012-04-01,6853,2016-01-01
1061095,2002-03-01,12,27409,89.60%,27,29410,29410,20000,9410,2014-11-01,9,2014-11-01
1061106,2000-05-01,8,7979,82.20%,32,27653,27620,21000,6653,2014-10-01,11438,2014-11-01
1061122,2005-05-01,9,6477,62.90%,18,7523,7523,6500,1023,2014-02-01,2238,2016-04-01
1061126,2006-02-01,15,7723,83.90%,19,9255,9255,8500,755,2012-07-01,7457,2013-10-01
1061128,1984-11-01,14,19321,31.20%,30,10878,10878,10000,878,2013-05-01,2361,2013-05-01
1061130,1984-04-01,14,15862,87.60%,34,6885,6885,3787.77,2246,2013-12-01,104,2014-01-01
1061133,2000-06-01,11,21887,67.80%,34,23656,23656,21000,2656,2014-12-01,665,2016-01-01
1061135,2007-04-01,10,9071,70.30%,13,7339,7339,5810.48,1324,2014-06-01,239,2014-11-01
1061154,2000-04-01,10,24072,91.90%,30,9999,9999,8000,1999,2014-06-01,645,2016-05-01
1061164,1996-06-01,9,7329,70%,19,14124,14124,12000,2124,2013-12-01,5285,2015-12-01
1061175,1996-06-01,10,4429,70.30%,27,5801,5801,5000,801,2014-12-01,169,2016-03-01
1061193,2004-07-01,6,8496,78.70%,12,12430,12430,10000,2430,2014-01-01,3961,2014-02-01
1061194,1990-07-01,17,3777,2.70%,44,5876,5876,5600,276,2012-12-01,3684,2012-12-01
1061202,2000-02-01,12,6252,78.10%,24,6905,6876,6000,905,2015-01-01,568,2016-05-01
1061204,2003-10-01,7,10084,65.90%,15,12815,12815,10375,2440,2014-12-01,369,2014-12-01
1061227,2000-10-01,10,12112,61.50%,26,23828,23828,16050,7778,2015-05-01,1328,2015-05-01
1061245,2005-09-01,7,5192,66.60%,12,12872,12872,10700,2172,2014-12-01,370,2016-02-01
1061247,1997-07-01,5,10725,90.90%,15,14289,14289,12000,2289,2014-12-01,408,2014-12-01
1061250,2001-08-01,15,9520,85%,33,14479,14479,12000,2479,2013-02-01,10434,2015-12-01
1061251,2003-04-01,9,9194,29.70%,14,5716,5716,5000,716,2014-12-01,164,2014-12-01
1061279,1998-12-01,13,21556,71.10%,23,8002,8002,7000,1002,2014-12-01,230,2016-05-01
1061304,2006-08-01,9,15183,90.30%,12,19406,19406,15000,4406,2014-05-01,4642,2016-05-01
1061306,2004-11-01,10,11720,52.40%,15,27676,27638,18000,9676,2015-10-01,1379,2015-11-01
1061315,2006-07-01,14,7949,45.40%,14,17524,17487,12000,5524,2015-04-01,5205,2015-05-01
1061317,2001-03-01,5,6207,78.60%,11,14084,14084,9911.22,4172,2016-05-01,272,2016-04-01
1061355,1998-11-01,14,10344,74.40%,18,12077,12077,10000,2077,2014-12-01,356,2016-04-01
1061378,2000-02-01,7,20393,64.50%,15,18177,18177,15900,2277,2014-01-01,5893,2016-05-01
1061380,1989-06-01,9,28571,68.70%,16,28578,28550,25000,3578,2014-12-01,800,2014-12-01
1061383,2003-10-01,11,4189,48.10%,25,11908,11908,10000,1908,2014-12-01,346,2016-02-01
1061403,2001-01-01,7,17819,79.80%,18,26336,26303,20000,6336,2014-10-01,10900,2015-03-01
1061406,2006-01-01,16,15988,55.90%,31,8848,8848,8000,848,2013-12-01,1096,2016-04-01
1061409,2002-10-01,9,7464,70.40%,14,5483,5483,5000,483,2013-02-01,368,2013-03-01
1061413,2007-06-01,5,7897,83.10%,8,4398,4398,3600,798,2014-12-01,129,2015-08-01
1061416,2001-12-01,9,8399,39.80%,12,22529,22529,20000,2529,2014-12-01,633,2014-12-01
1061420,2000-08-01,16,21721,66.20%,44,28128,28128,21400,6728,2013-10-01,16373,2016-05-01
1061430,2001-04-01,9,20154,79.40%,27,25030,25001,22000,3030,2013-11-01,408,2013-10-01
1061467,1995-11-01,10,19983,48.40%,16,15545,15545,14400,1145,2012-10-01,11737,2016-05-01
1061496,2007-06-01,10,2780,32%,11,4750,4750,3411.93,1329,2013-02-01,340,2016-05-01
1061515,2002-04-01,11,21682,49%,40,38700,38668,30000,8700,2014-06-01,18342,2016-04-01
1061519,1999-06-01,15,17972,71%,38,12431,12431,12000,431,2012-03-01,11606,2016-05-01
1061530,2000-11-01,6,3305,18.50%,30,5497,5497,5000,497,2014-04-01,1363,2014-04-01
1061547,1995-12-01,18,11036,81.10%,32,14827,14827,13000,1827,2013-03-01,8661,2016-05-01
1061570,2003-03-01,7,22373,96.90%,14,20863,20863,16800,4063,2015-01-01,591,2015-03-01
1061581,1994-07-01,8,17624,63.60%,22,31001,31001,21083.01,9918,2016-05-01,586,2016-05-01
1061583,1999-01-01,10,27994,47.70%,18,27382,27382,24000,3382,2014-02-01,7066,2014-03-01
1061593,2002-07-01,12,17513,59.50%,19,12650,12650,10000,2650,2014-12-01,366,2015-12-01
1061598,1998-10-01,7,13902,53.90%,10,10497,10497,9575,922,2014-02-01,3165,2014-02-01
1061623,2004-07-01,12,12709,60.80%,21,15534,15534,14125,1409,2013-11-01,1844,2013-12-01
1061643,2000-01-01,6,18918,57.70%,24,14319,14319,8619.3,5700,2013-10-01,652,2016-05-01
1061656,2000-03-01,13,23893,89.80%,25,15398,15398,12800,2598,2014-12-01,436,2014-12-01
1061661,1999-04-01,10,23823,52.20%,20,7897,7887,3976.64,2961,2013-03-01,464,2013-08-01
1061675,2004-03-01,8,18364,75.60%,16,28146,28146,22500,5646,2014-03-01,7531,2014-05-01
1061681,2003-12-01,11,31306,74.50%,24,36106,36028,23250,12856,2015-10-01,8848,2016-05-01
1061705,1995-10-01,13,7115,40.70%,24,16308,16308,14000,2308,2013-01-01,10279,2015-07-01
1061721,2003-10-01,9,16854,94.70%,23,28389,28389,17452.89,10936,2016-05-01,537,2016-05-01
1061741,2004-12-01,8,15791,61.90%,10,19581,19581,14038,4422,2014-04-01,838,2016-05-01
1061747,2003-06-01,9,19489,77.60%,15,23564,23564,15036.77,8527,2016-05-01,446,2016-05-01
1061750,1998-12-01,9,16641,89%,16,6831,6831,5825,1006,2015-01-01,196,2015-01-01
1061767,2001-06-01,9,23864,97.40%,17,8019,8019,7000,1019,2013-07-01,1334,2016-05-01
1061772,1990-08-01,8,8382,98.60%,13,13909,13909,8900,5009,2015-11-01,2993,2016-05-01
1061776,1988-01-01,8,13057,67.70%,16,32336,32336,27575,4761,2014-12-01,906,2015-04-01
1061785,2004-06-01,6,14848,95.80%,18,12352,12352,10000,2352,2015-01-01,356,2015-01-01
1061788,2000-08-01,16,32137,83.10%,32,16064,16044,6317.7,7791,2014-03-01,282,2014-07-01
1061814,2000-01-01,6,6734,49.50%,21,10870,10870,10000,870,2013-03-01,6744,2013-03-01
1061837,2002-05-01,13,2166,5.50%,27,16436,16408,15000,1436,2014-12-01,462,2015-10-01
1061842,1993-12-01,9,24185,90.60%,25,15414,15383,12500,2914,2013-04-01,10556,2014-06-01
1061869,2000-04-01,6,9487,74.10%,17,5929,5922,2979.22,2950,2012-12-01,495,2016-05-01
1061877,1998-11-01,7,19548,90.80%,17,23866,23866,20000,3866,2014-01-01,8270,2016-05-01
1061891,2006-03-01,11,9558,56.20%,21,14289,14289,12000,2289,2015-01-01,405,2014-12-01
1061914,1972-12-01,14,13773,58.70%,16,26377,26377,12893.89,13483,2015-06-01,629,2016-04-01
1061941,2005-12-01,11,8580,66.50%,15,3969,3969,2501.16,1468,2016-05-01,75,2016-05-01
1061972,2001-01-01,9,6290,34.10%,15,8978,8978,8000,978,2014-06-01,1724,2016-05-01
1061975,1999-02-01,12,23691,92.50%,21,15353,15353,12000,3353,2014-12-01,444,2016-05-01
1062012,2001-01-01,15,6811,97.30%,37,6039,6039,5000,1039,2014-12-01,175,2016-05-01
1062015,2006-09-01,8,20355,50.10%,12,21997,21997,19600,2397,2013-02-01,13492,2016-05-01
1062032,2002-07-01,11,11130,52.70%,16,4301,4301,4000,301,2012-08-01,3327,2016-05-01
1062043,2005-08-01,12,7203,39.80%,21,14116,14086,11700,2416,2013-07-01,9147,2015-05-01
1062045,2005-06-01,5,12208,78.90%,12,10594,10594,10000,594,2012-09-01,342,2013-06-01
1062070,1998-06-01,9,18905,74.70%,22,12792,12792,11300,1492,2013-03-01,7498,2013-04-01
1062094,2004-03-01,14,13543,54.20%,26,5502,5502,5000,502,2012-11-01,3834,2015-07-01
1062102,1995-11-01,15,21572,58.50%,33,23721,23686,14304.61,9416,2016-05-01,449,2016-05-01
1062146,2004-04-01,6,19668,94.40%,8,3995,3991,962.75,1680,2012-04-01,662,2012-09-01
1062150,2000-02-01,5,11180,60.80%,34,1995,1995,1800,195,2012-12-01,1335,2016-05-01
1062161,2006-09-01,5,2902,96.70%,13,2932,2932,2400,532,2014-12-01,89,2015-01-01
1062177,1983-06-01,6,4582,91.60%,16,17995,17995,15000,2995,2013-06-01,9413,2016-05-01
1062179,2007-08-01,8,8495,79.10%,9,12709,12709,10000,2709,2014-12-01,360,2014-12-01
1062192,2001-09-01,10,7045,69.10%,21,12324,12324,10800,1524,2013-02-01,7515,2016-05-01
1062232,2004-11-01,7,16982,51.80%,7,10881,10881,9400,1481,2014-08-01,1496,2014-08-01
1062235,1991-07-01,16,1679,18.90%,18,11858,11858,9600,2258,2014-12-01,343,2016-03-01
1062248,1996-09-01,9,13275,51.70%,19,5151,5151,4327.31,824,2013-05-01,304,2016-05-01
1062250,2000-04-01,7,14078,66.10%,19,6736,6736,5072.35,1209,2013-06-01,62,2013-10-01
1062253,2006-03-01,9,15037,88.50%,19,14498,14498,12000,2498,2013-06-01,7204,2015-09-01
1062257,1996-10-01,12,10070,89.10%,25,9175,9175,4940.21,3243,2012-10-01,819,2013-03-01
1062260,2003-03-01,13,22195,73.70%,18,6014,6014,4800,1214,2015-01-01,191,2014-12-01
1062268,2000-08-01,6,9206,82.90%,11,4912,4912,3153.85,1487,2013-06-01,274,2013-10-01
1062288,1980-04-01,13,25011,67.20%,15,15623,15623,13500,2123,2014-09-01,1707,2016-05-01
1062293,2007-07-01,5,865,4.60%,10,26320,26320,25000,1320,2012-08-01,11685,2012-08-01
1062330,1999-12-01,8,7690,77.70%,15,3095,3095,2508.54,586,2012-09-01,345,2016-05-01
1062384,1997-08-01,12,3265,44.10%,18,2854,2854,2400,454,2014-02-01,845,2016-05-01
1062399,1988-08-01,8,11273,86.70%,30,20809,20781,11594.61,8173,2015-08-01,450,2016-03-01
1062401,2006-12-01,8,6397,65.30%,10,9759,9759,7421.06,1948,2014-04-01,336,2014-09-01
1062413,2005-11-01,10,15311,66.30%,13,15733,15733,12000,3733,2015-04-01,5176,2015-05-01
1062414,2004-05-01,9,19925,90%,17,4057,4057,2907.06,1149,2013-11-01,177,2016-05-01
1062418,2000-10-01,10,13268,60.60%,15,8301,8301,8000,301,2012-06-01,4784,2015-10-01
1062454,2001-12-01,15,22500,94.50%,23,8577,8564,4035.93,4541,2013-10-01,31,2016-05-01
1062458,2005-12-01,9,19607,92.10%,22,9525,9525,8000,1525,2014-11-01,535,2016-05-01
1062462,1998-07-01,9,24430,84.50%,38,32205,32205,25000,7205,2014-05-01,3406,2014-05-01
1062471,2002-11-01,10,10470,79.90%,24,5426,5426,1318.27,3035,2012-10-01,592,2013-02-01
1062474,2003-10-01,4,0,37.73%,14,7168,7168,6000,1153,2015-02-01,17,2015-07-01
1062478,1998-12-01,13,47111,44.20%,40,14648,14628,12259.35,2002,2013-03-01,10000,2016-05-01
1062490,1994-10-01,11,29665,97.40%,28,19739,19703,13700,6039,2014-11-01,7664,2016-05-01
1062508,2005-02-01,12,6506,47.80%,21,12010,12010,8087.81,3922,2016-05-01,227,2016-04-01
1062510,1980-03-01,19,46267,93.50%,43,2321,2321,2000,321,2014-12-01,68,2016-05-01
1062535,2005-04-01,3,5289,33.30%,3,3481,3481,3000,481,2014-12-01,102,2014-12-01
1062536,1994-08-01,4,3413,85.30%,18,2721,2721,2357.46,363,2014-05-01,94,2016-05-01
1062555,2007-08-01,9,8738,68.50%,10,5424,5424,3441.99,1491,2012-12-01,412,2013-05-01
1062564,1999-05-01,6,9583,64.20%,10,2321,2321,2000,321,2015-01-01,67,2015-12-01
1062577,2000-05-01,9,17936,68.10%,29,35919,33970,28000,7919,2014-06-01,17579,2014-10-01
1062584,1992-04-01,7,23080,84.50%,12,31415,31380,22500,8915,2014-12-01,11957,2016-05-01
1062606,1995-07-01,7,11849,24.80%,23,9960,9960,7125.17,1635,2012-10-01,877,2014-09-01
1062608,2006-09-01,8,6187,54.30%,11,8638,8638,8000,638,2012-08-01,6984,2016-03-01
1062612,2002-06-01,9,18972,65.90%,19,16081,16047,9601.41,6480,2016-05-01,304,2016-05-01
1062614,2001-10-01,10,18210,55.20%,11,6772,6772,6200,572,2012-12-01,4554,2012-12-01
1062625,1993-04-01,10,16783,38.10%,10,8121,8121,7000,1121,2014-12-01,237,2014-12-01
1062643,1997-02-01,9,13091,82.30%,26,6015,6015,5000,1015,2014-12-01,173,2014-12-01
1062654,2006-10-01,3,4263,61.80%,3,5729,5729,5000,729,2013-09-01,1906,2013-10-01
1062665,2006-09-01,6,2124,28.20%,10,3946,3946,3150,796,2014-12-01,110,2016-05-01
1062701,1998-08-01,13,28060,93.80%,25,8336,8336,7000,1336,2015-01-01,244,2014-12-01
1062734,1996-12-01,8,25673,74.40%,13,4226,4226,2702.91,1034,2012-10-01,375,2013-03-01
1062738,1999-10-01,9,15695,77.70%,23,24934,24878,22250,2684,2012-10-01,20147,2016-05-01
1062753,1998-11-01,12,23789,75.50%,43,24944,24913,20000,4944,2013-03-01,17329,2016-05-01
1062756,1997-03-01,10,18427,92.10%,14,19605,19605,10589.91,9015,2016-05-01,371,2016-05-01
1062781,1983-05-01,9,8901,53%,32,5653,5653,5000,653,2014-02-01,1690,2014-10-01
1062795,2003-06-01,11,20666,92.30%,28,26363,26363,22000,4363,2014-02-01,2096,2016-05-01
1062808,2001-03-01,13,13538,52.10%,34,13175,13175,12375,800,2012-12-01,8948,2015-10-01
1062818,2001-01-01,8,11952,88.50%,13,22958,21821,20000,2958,2012-10-01,18327,2012-11-01
1062833,2001-04-01,4,5595,86.10%,7,11225,10588,8475,2750,2014-02-01,5909,2015-10-01
1062844,2001-10-01,4,6901,93.30%,8,8769,8769,5318.23,3009,2013-10-01,321,2013-11-01
1062851,2004-03-01,10,9870,95%,24,8506,8506,2173.49,3336,2014-06-01,200,2016-05-01
1062855,2008-08-01,3,62,7.70%,3,14763,14763,14400,363,2012-02-01,14268,2012-07-01
1062857,1993-01-01,9,13577,66.20%,26,18562,18562,16000,2562,2014-12-01,530,2016-05-01
1062860,2005-07-01,8,12603,92%,15,11715,11715,10000,1715,2013-05-01,55,2016-05-01
1062864,2005-06-01,10,3343,25.30%,20,4402,4397,1567.87,2050,2012-06-01,604,2012-11-01
1062873,1987-05-01,16,14828,46.60%,37,21987,21987,18000,3987,2014-12-01,637,2014-12-01
1062887,2000-07-01,12,7299,84.10%,33,8336,8336,7000,1336,2015-01-01,234,2015-01-01
1062894,2000-10-01,4,25215,94.80%,16,30960,30930,26000,4960,2014-12-01,874,2014-12-01
1062895,1998-11-01,15,30810,85.50%,24,22602,22602,15000,7585,2015-09-01,5600,2016-05-01
1062897,1979-07-01,9,16333,91.20%,27,1219,1219,940.44,175,2013-09-01,54,2014-02-01
